DataProvider,OperatorInfo,UsageType,SubmissionStatus,IsRecentlyVerified,DateLastVerified,ID,UUID,DataProviderID,DataProvidersReference,OperatorID,UsageTypeID,AddressInfo,Connections,DateLastStatusUpdate,MetadataValues,DataQualityLevel,DateCreated,SubmissionStatusTypeID,StatusType,OperatorsReference,UsageCost,NumberOfPoints,StatusTypeID,GeneralComments,UserComments,MediaItems
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'WebsiteURL': 'https://easygo.ie/', 'IsPrivateIndividual': False, 'IsRestrictedEdit': False, 'ID': 1241, 'Title': 'EasyGO (aka Carcharger.ie)'}","{'IsPayAtLocation': False, 'IsMembershipRequired': False, 'IsAccessKeyRequired': False, 'ID': 6, 'Title': 'Private - For Staff, Visitors or Customers'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",False,2021-11-26T11:14:00Z,190236,FD64D755-C7CA-4BF7-AB7E-3EB249C0A36F,1,,1241.0,6.0,"{'ID': 190595, 'Title': 'Orix Aviation', 'AddressLine1': 'Draft Ct. of City Boundary (as in 1845)', 'Town': 'Dublin', 'StateOrProvince': '', 'Postcode': 'D04', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.3315667797724, 'Longitude': -6.231158885765467, 'Distance': 2.803261430141645, 'DistanceUnit': 1}","[{'ID': 308326, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'PowerKW': 22.0, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 3}]",2021-11-26T11:14:00Z,,1,2021-11-26T11:14:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",,,3.0,50.0,,,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'WebsiteURL': 'https://easygo.ie/', 'IsPrivateIndividual': False, 'IsRestrictedEdit': False, 'ID': 1241, 'Title': 'EasyGO (aka Carcharger.ie)'}","{'IsPayAtLocation': False, 'IsMembershipRequired': True, 'IsAccessKeyRequired': True, 'ID': 4, 'Title': 'Public - Membership Required'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",False,2022-11-18T12:19:00Z,209987,57D6D1A1-ED53-4811-9070-FA016F28E27B,1,,1241.0,4.0,"{'ID': 210367, 'Title': 'Bons Secours, Glasnevin', 'AddressLine1': 'River Gardens', 'AddressLine2': 'Glasnevin', 'Postcode': 'D09 VY63', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.37489527393515, 'Longitude': -6.266829605470434, 'Distance': 2.823253269969294, 'DistanceUnit': 1}","[{'ID': 349535, 'ConnectionTypeID': 33, 'ConnectionType': {'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'PowerKW': 75.0, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 1}, {'ID': 349536, 'ConnectionTypeID': 2, 'ConnectionType': {'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'PowerKW': 75.0, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 1}]",2022-11-18T12:19:00Z,,1,2022-11-18T12:19:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",,,2.0,50.0,,,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'WebsiteURL': 'https://easygo.ie/', 'IsPrivateIndividual': False, 'IsRestrictedEdit': False, 'ID': 1241, 'Title': 'EasyGO (aka Carcharger.ie)'}","{'IsPayAtLocation': False, 'IsMembershipRequired': True, 'IsAccessKeyRequired': True, 'ID': 4, 'Title': 'Public - Membership Required'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",False,2021-11-26T11:15:00Z,190237,5A3B696F-2B67-4F2F-962F-77CFDBB368B6,1,,1241.0,4.0,"{'ID': 190596, 'Title': 'Eirgrid', 'AddressLine1': 'The Oval', 'Postcode': 'D04 FP65', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.33157091476025, 'Longitude': -6.230476877392903, 'Distance': 2.834381113756313, 'DistanceUnit': 1}","[{'ID': 308327, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'PowerKW': 7.4, 'CurrentTypeID': 10, 'CurrentType': {'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}, 'Quantity': 2}]",2021-11-26T11:15:00Z,,1,2021-11-26T11:15:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",,,2.0,50.0,,,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'WebsiteURL': 'https://easygo.ie/', 'IsPrivateIndividual': False, 'IsRestrictedEdit': False, 'ID': 1241, 'Title': 'EasyGO (aka Carcharger.ie)'}","{'IsPayAtLocation': False, 'IsMembershipRequired': True, 'IsAccessKeyRequired': True, 'ID': 4, 'Title': 'Public - Membership Required'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",False,2021-11-26T11:17:00Z,190238,65E0D2DF-0F4D-4A59-A3D8-9E8261F8BC48,1,,1241.0,4.0,"{'ID': 190597, 'Title': ""Our Lady's Hospice"", 'AddressLine1': 'Mary Aikenhead Heritage Centre', 'Town': 'Dublin', 'StateOrProvince': '', 'Postcode': 'D6W', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.326629766731344, 'Longitude': -6.280186748248639, 'Distance': 2.8952260956924363, 'DistanceUnit': 1}","[{'ID': 308328, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'PowerKW': 7.4, 'CurrentTypeID': 10, 'CurrentType': {'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}, 'Quantity': 2}]",2021-11-26T11:17:00Z,,1,2021-11-26T11:17:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",,,2.0,50.0,,,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'WebsiteURL': 'http://www.esb.ie/electric-cars/index.jsp', 'PhonePrimaryContact': ' 1890 372 387', 'IsPrivateIndividual': False, 'ContactEmail': 'ecars@esb.ie', 'FaultReportEmail': 'ecars@esb.ie', 'ID': 22, 'Title': 'ESB Ecars'}","{'IsPayAtLocation': False, 'IsMembershipRequired': True, 'IsAccessKeyRequired': True, 'ID': 4, 'Title': 'Public - Membership Required'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",False,2021-06-03T02:35:00Z,171306,77758F32-555F-4738-91EE-83EE4BC552F2,1,,22.0,4.0,"{'ID': 171665, 'Title': 'Tesco Cabra Superstore', 'AddressLine1': 'Navan Road', 'AddressLine2': 'Cabra', 'Town': 'Dublin', 'Postcode': '7', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.36029417638437, 'Longitude': -6.300256644035812, 'ContactTelephone1': '+35312583799', 'Distance': 2.8963658513339987, 'DistanceUnit': 1}","[{'ID': 261831, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': 32, 'Voltage': 400, 'PowerKW': 22.0, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 2}]",2021-06-03T02:35:00Z,,1,2020-12-29T23:01:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",,€0.27/kWh (PAYG); €0.23/kWh (membership),2.0,50.0,,,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'Comments': 'For use when the operator of the equipment is a single business owner connected to the location and equipment is not part of a larger network', 'IsPrivateIndividual': False, 'ID': 45, 'Title': '(Business Owner at Location)'}","{'IsPayAtLocation': False, 'IsMembershipRequired': False, 'IsAccessKeyRequired': False, 'ID': 7, 'Title': 'Public - Notice Required'}","{'IsLive': True, 'ID': 100, 'Title': 'Imported and Published'}",False,2016-05-23T15:25:00Z,26016,CCD194C6-14DF-4D64-94A0-B8667ACC086F,1,,45.0,7.0,"{'ID': 26362, 'Title': 'Sandymount Hotel', 'AddressLine1': 'Herbert Road', 'AddressLine2': 'Landsdowne Road', 'Town': 'Dublin', 'StateOrProvince': 'Sandymount', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.33354, 'Longitude': -6.224422, 'Distance': 2.991228248317985, 'DistanceUnit': 1}","[{'ID': 91998, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': 16, 'Voltage': 230, 'PowerKW': 3.7, 'CurrentTypeID': 10, 'CurrentType': {'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}, 'Quantity': 1}]",2016-05-23T15:25:00Z,,2,2014-11-27T09:11:00Z,100,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",Sandymount Hotel,,1.0,50.0,,,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'Comments': 'For use when the operator of the equipment is a single business owner connected to the location and equipment is not part of a larger network', 'IsPrivateIndividual': False, 'ID': 45, 'Title': '(Business Owner at Location)'}","{'IsPayAtLocation': False, 'IsMembershipRequired': False, 'IsAccessKeyRequired': False, 'ID': 7, 'Title': 'Public - Notice Required'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",False,2016-05-19T08:57:00Z,18305,B0598AB0-8862-4ECF-92CE-9FACBCA69CE2,1,,45.0,7.0,"{'ID': 18650, 'Title': 'Herbert Park Hotel', 'AddressLine1': 'Herbert Park Hotel, Ballsbridge, Dublin 4', 'Town': 'Dublin', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.328134, 'Longitude': -6.231582, 'Distance': 3.073195980722251, 'DistanceUnit': 1}","[{'ID': 91733, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': 16, 'Voltage': 230, 'PowerKW': 3.7, 'CurrentTypeID': 10, 'CurrentType': {'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}, 'Quantity': 1}]",2016-05-19T08:57:00Z,,2,2013-07-17T05:28:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",Herbert Park Hotel,,1.0,50.0,,,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'WebsiteURL': 'http://www.esb.ie/electric-cars/index.jsp', 'PhonePrimaryContact': ' 1890 372 387', 'IsPrivateIndividual': False, 'ContactEmail': 'ecars@esb.ie', 'FaultReportEmail': 'ecars@esb.ie', 'ID': 22, 'Title': 'ESB Ecars'}","{'IsPayAtLocation': False, 'IsMembershipRequired': True, 'IsAccessKeyRequired': True, 'ID': 4, 'Title': 'Public - Membership Required'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",False,2022-01-17T13:11:00Z,14878,E02DEC0B-FFE3-43E2-A30F-B7C68A6D9692,1,,22.0,4.0,"{'ID': 15224, 'Title': 'Circle K Dublin Port', 'AddressLine1': 'Bond Drive Ext.', 'AddressLine2': 'North Dock', 'Town': 'Dublin', 'Postcode': 'D03 W0Y8', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.353856, 'Longitude': -6.212747, 'AccessComments': '24 Hour Access. Max stay of 1 hour.', 'Distance': 3.1888365923082285, 'DistanceUnit': 1}","[{'ID': 13286, 'ConnectionTypeID': 2, 'ConnectionType': {'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}, 'Reference': 'C5M9S', 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': 100, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 2}, {'ID': 26693, 'ConnectionTypeID': 1036, 'ConnectionType': {'FormalName': 'IEC 62196-2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 1036, 'Title': 'Type 2 (Tethered Connector) '}, 'Reference': 'C5M9S', 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43.0, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 1}, {'ID': 161928, 'ConnectionTypeID': 33, 'ConnectionType': {'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}, 'Reference': 'C5M9S', 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': 100, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 2}, {'ID': 233664, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'Reference': 'C8MFR', 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'PowerKW': 22.0, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 1}]",2022-01-17T13:11:00Z,,2,2012-12-11T15:07:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",C5M9S,,4.0,50.0,,,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'WebsiteURL': 'http://www.esb.ie/electric-cars/index.jsp', 'PhonePrimaryContact': ' 1890 372 387', 'IsPrivateIndividual': False, 'ContactEmail': 'ecars@esb.ie', 'FaultReportEmail': 'ecars@esb.ie', 'ID': 22, 'Title': 'ESB Ecars'}","{'IsPayAtLocation': False, 'IsMembershipRequired': True, 'IsAccessKeyRequired': True, 'ID': 4, 'Title': 'Public - Membership Required'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",False,2020-12-30T12:58:00Z,171307,54A82BD2-6AFB-4330-9E87-90758954199F,1,,22.0,4.0,"{'ID': 171666, 'Title': 'Tesco Metro', 'AddressLine1': '167 Rathmines Road Upper', 'AddressLine2': 'Rathmines', 'Town': 'Dublin', 'Postcode': '6', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.321281, 'Longitude': -6.266322, 'ContactTelephone1': '+35312583799', 'Distance': 3.196745230525171, 'DistanceUnit': 1}","[{'ID': 261832, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': 32, 'Voltage': 400, 'PowerKW': 22.0, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 2}]",2020-12-30T12:58:00Z,,1,2020-12-29T23:17:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",,€0.268/kWh (PAYG); €0.23/kWh (membership),2.0,50.0,,,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'WebsiteURL': 'https://www.eocharging.com/', 'PhonePrimaryContact': '+44 333 772 0383 ', 'IsPrivateIndividual': False, 'IsRestrictedEdit': False, 'ID': 3298, 'Title': 'EO Charging'}","{'IsMembershipRequired': True, 'ID': 2, 'Title': 'Private - Restricted Access'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",False,2020-07-16T09:09:00Z,161512,595F66EF-3CD1-467F-8511-052C06301EA0,1,,3298.0,2.0,"{'ID': 161869, 'Title': 'Griffith Avenue', 'AddressLine1': 'Griffith Avenue', 'Town': 'Dublin', 'StateOrProvince': 'County Dublin', 'Postcode': 'D09 PX93', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.37832427309036, 'Longitude': -6.270762099626836, 'AccessComments': 'EO Charging Point is located at rear of Siemens building on the campus', 'Distance': 3.2461489990349763, 'DistanceUnit': 1}","[{'ID': 232430, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}}]",2020-07-16T09:09:00Z,,1,2020-07-14T11:44:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",,,2.0,50.0,"Registration required, site is on private grounds with public access and gates are locked at night and at weekends.",,
